id,marka,seri,trim,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat,model_tam
39278,Volkswagen,Polo,1.9 SDi Comfortline,1999.0,357000.0,Düz,Benzin,Station wagon,Beyaz,1896.0,68.0,0.0,0.0,Galeriden,210000.0,Polo 1.9 SDi Comfortline
39279,Volkswagen,Golf,1.4 TSi Comfortline,2011.0,167000.0,Düz,Benzin,Hatchback/5,Gri,1300.0,113.0,1.0,11.0,Galeriden,599999.0,Golf 1.4 TSi Comfortline
39280,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,303000.0,Düz,Dizel,Sedan,Beyaz,1598.0,120.0,2.0,1.0,Galeriden,940000.0,Passat 1.6 TDi BlueMotion Comfortline
39281,Volkswagen,Golf,1.6 FSi Comfortline,2004.0,265000.0,Düz,Benzin,Hatchback/5,Kırmızı,1500.0,113.0,3.0,6.0,Galeriden,465000.0,Golf 1.6 FSi Comfortline
39282,Volkswagen,Golf,1.4 TSi Comfortline,2009.0,221000.0,Düz,Benzin,Hatchback/5,Siyah,1300.0,113.0,2.0,2.0,Galeriden,595000.0,Golf 1.4 TSi Comfortline
39283,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2012.0,213000.0,Otomatik,Benzin,Hatchback/5,Mavi,1500.0,113.0,0.0,3.0,Galeriden,959000.0,Golf 1.6 TDi BlueMotion Highline
39284,Volkswagen,VW CC,1.4 TSi,2016.0,125000.0,Otomatik,Benzin,Coupe,Beyaz,1300.0,138.0,0.0,0.0,Galeriden,1248850.0,VW CC 1.4 TSi
39285,Volkswagen,Jetta,1.6 TDi Comfortline,2015.0,320000.0,Yarı Otomatik,Dizel,Sedan,Gri,1598.0,105.0,0.0,8.0,Galeriden,700000.0,Jetta 1.6 TDi Comfortline
39286,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017.0,174000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,113.0,0.0,2.0,Galeriden,1350000.0,Passat 1.6 TDi BlueMotion Impression
39287,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2018.0,176000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1300000.0,Passat 1.6 TDi BlueMotion Impression
39288,Volkswagen,Passat,1.8 T Comfortline,1999.0,340000.0,Düz,LPG & Benzin,Sedan,Yeşil (metalik),1781.0,150.0,,,Galeriden,365500.0,Passat 1.8 T Comfortline
39289,Volkswagen,Passat,1.5 TSi Business,2020.0,99500.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,0.0,0.0,Galeriden,1625000.0,Passat 1.5 TSi Business
39290,Volkswagen,Golf,1.0 eTSI R Line,2021.0,100000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,113.0,2.0,5.0,Galeriden,1475000.0,Golf 1.0 eTSI R Line
39291,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2013.0,238000.0,Otomatik,Benzin,Hatchback/5,Füme,1500.0,113.0,2.0,7.0,Galeriden,775000.0,Golf 1.6 TDi BlueMotion Comfortline
39292,Volkswagen,Passat,2.0 TDi Comfortline,2005.0,244000.0,Düz,Benzin,Sedan,Gri,1900.0,138.0,0.0,0.0,Galeriden,465000.0,Passat 2.0 TDi Comfortline
39293,Volkswagen,Polo,1.0 TSi Life,2022.0,37500.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1200.0,88.0,0.0,0.0,Galeriden,1310000.0,Polo 1.0 TSi Life
39294,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2015.0,130000.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,0.0,1.0,Galeriden,1540000.0,Passat 1.6 TDi BlueMotion Highline
39295,Volkswagen,Golf,1.6 FSi Comfortline,2007.0,200000.0,Otomatik,Benzin,Hatchback/5,Mavi,1500.0,113.0,0.0,9.0,Galeriden,629999.0,Golf 1.6 FSi Comfortline
39296,Volkswagen,Polo,1.4 Comfortline,2001.0,259000.0,Düz,Benzin,Hatchback/5,Gri,1300.0,88.0,0.0,1.0,Galeriden,329750.0,Polo 1.4 Comfortline
39297,Volkswagen,Passat,1.6 FSi Comfortline,2005.0,190000.0,Düz,Benzin,Sedan,Gri,1500.0,113.0,0.0,0.0,Galeriden,625000.0,Passat 1.6 FSi Comfortline
39298,Volkswagen,Golf,1.4 TSi Comfortline,2008.0,205000.0,Otomatik,Benzin,Hatchback/5,Füme,1300.0,138.0,1.0,2.0,Galeriden,659750.0,Golf 1.4 TSi Comfortline
39299,Volkswagen,Polo,1.2 TSi Lounge,2016.0,117000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1200.0,88.0,2.0,3.0,Galeriden,869750.0,Polo 1.2 TSi Lounge
39300,Volkswagen,Polo,1.4 TDi Comfortline,2006.0,305000.0,Düz,Dizel,Hatchback/5,Kırmızı,1422.0,80.0,0.0,0.0,Galeriden,335000.0,Polo 1.4 TDi Comfortline
39301,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2015.0,285000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1968.0,190.0,1.0,10.0,Galeriden,1100000.0,Passat 2.0 TDi BlueMotion Highline
39302,Volkswagen,Bora,1.6 Pacific,2005.0,321000.0,Düz,Benzin,Sedan,Gri,1500.0,113.0,0.0,0.0,Galeriden,459500.0,Bora 1.6 Pacific
39303,Volkswagen,Golf,1.6 Comfortline,2004.0,345000.0,Düz,Benzin,Hatchback/5,Mavi,1595.0,105.0,5.0,1.0,Galeriden,439999.0,Golf 1.6 Comfortline
39304,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018.0,88000.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,0.0,1.0,Galeriden,1590000.0,Passat 1.6 TDi BlueMotion Comfortline
39305,Volkswagen,Bora,1.6 Comfortline,2005.0,268000.0,Otomatik,Benzin,Sedan,Beyaz,1595.0,102.0,0.0,4.0,Galeriden,435000.0,Bora 1.6 Comfortline
39306,Volkswagen,Golf,1.6 Trendline,2012.0,265000.0,Düz,Benzin,Hatchback/5,Gri,1595.0,102.0,3.0,9.0,Galeriden,525000.0,Golf 1.6 Trendline
39307,Volkswagen,Passat,1.5 TSi Business,2019.0,131087.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,1.0,1.0,Galeriden,1499500.0,Passat 1.5 TSi Business
39308,Volkswagen,Jetta,1.6 TDi Comfortline,2014.0,234000.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,2.0,8.0,Galeriden,669500.0,Jetta 1.6 TDi Comfortline
39309,Volkswagen,Jetta,1.6 TDi Comfortline,2011.0,330000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,113.0,0.0,1.0,Galeriden,550000.0,Jetta 1.6 TDi Comfortline
39310,Volkswagen,Jetta,1.6 Midline,2007.0,228000.0,Otomatik,Benzin,Sedan,Gri,1595.0,102.0,0.0,0.0,Galeriden,620000.0,Jetta 1.6 Midline
39311,Volkswagen,Golf,1.0 eTSI Life,2022.0,23693.0,Otomatik,Benzin,Hatchback/5,Sarı,1200.0,113.0,0.0,0.0,Yetkili Bayiden,1559000.0,Golf 1.0 eTSI Life
39312,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015.0,222094.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,0.0,4.0,Yetkili Bayiden,1039500.0,Passat 1.6 TDi BlueMotion Trendline
39313,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2018.0,77000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,1.0,1.0,Galeriden,1249900.0,Golf 1.6 TDi BlueMotion Highline
39314,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018.0,114000.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,1.0,5.0,Galeriden,1467000.0,Passat 1.6 TDi BlueMotion Comfortline
39315,Volkswagen,Passat,1.5 TSi Elegance,2020.0,57000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,2.0,2.0,Galeriden,1965000.0,Passat 1.5 TSi Elegance
39316,Volkswagen,Golf,1.2 TSi Comfortline,2014.0,50000.0,Düz,Benzin,Hatchback/5,Gri,1200.0,113.0,0.0,0.0,Galeriden,849000.0,Golf 1.2 TSi Comfortline
39317,Volkswagen,Polo,1.4 Chrome Edition,2013.0,48000.0,Otomatik,Benzin,Hatchback/5,Füme,1300.0,88.0,0.0,0.0,Galeriden,827500.0,Polo 1.4 Chrome Edition
39318,Volkswagen,Polo,1.0 TSi Life,2024.0,19650.0,Otomatik,Benzin,Hatchback/5,Beyaz,1200.0,88.0,0.0,0.0,Galeriden,1475500.0,Polo 1.0 TSi Life
39319,Volkswagen,Polo,1.2 TDi BlueMotion,2011.0,247000.0,Düz,Dizel,Hatchback/5,Beyaz,1199.0,75.0,0.0,4.0,Galeriden,547500.0,Polo 1.2 TDi BlueMotion
39320,Citroen,C-Elysee,1.6 HDi Exclusive,2013.0,215000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,1.0,1.0,Sahibinden,510000.0,C-Elysee 1.6 HDi Exclusive
39321,Volkswagen,Jetta,1.6 TDi Comfortline,2012.0,238000.0,Yarı Otomatik,Dizel,Sedan,Füme,1598.0,105.0,0.0,0.0,Galeriden,788000.0,Jetta 1.6 TDi Comfortline
39322,Citroen,C-Elysee,1.2 VTi Attraction,2013.0,120000.0,Düz,Benzin,Sedan,Beyaz,1199.0,73.0,,,Sahibinden,510000.0,C-Elysee 1.2 VTi Attraction
39323,Volkswagen,Polo,1.2 TSi Comfortline,2016.0,145000.0,Otomatik,Benzin,Hatchback/5,Mavi,1200.0,88.0,1.0,0.0,Galeriden,825900.0,Polo 1.2 TSi Comfortline
39324,Volkswagen,Polo,1.0 TSi Comfortline,2021.0,67263.0,Otomatik,Benzin,Hatchback/5,Beyaz,1200.0,88.0,0.0,1.0,Yetkili Bayiden,1152000.0,Polo 1.0 TSi Comfortline
39325,Volkswagen,VW CC,1.4 TSi,2012.0,192000.0,Otomatik,Benzin,Coupe,Beyaz,1300.0,163.0,3.0,3.0,Galeriden,969000.0,VW CC 1.4 TSi
39326,Citroen,C5,1.6 HDi SX PK,2007.0,310000.0,Düz,Dizel,Sedan,Siyah,1560.0,111.0,,,Sahibinden,225000.0,C5 1.6 HDi SX PK
39327,Citroen,C-Elysee,1.6 HDi Shine,2017.0,136000.0,Düz,Dizel,Sedan,Gri,1560.0,93.0,0.0,2.0,Sahibinden,740000.0,C-Elysee 1.6 HDi Shine
39328,Citroen,C4,1.6 HDi SX PK,2009.0,251000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1560.0,111.0,2.0,3.0,Sahibinden,455000.0,C4 1.6 HDi SX PK
39329,Citroen,C5,1.6 e-HDi Dynamique,2011.0,287000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1560.0,114.0,,,Sahibinden,550000.0,C5 1.6 e-HDi Dynamique
39330,Citroen,C5,1.6 e-HDi Dynamique,2012.0,199500.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1560.0,114.0,0.0,5.0,Sahibinden,695000.0,C5 1.6 e-HDi Dynamique
39331,Citroen,C-Elysee,1.6 HDi Attraction,2016.0,123000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,2.0,0.0,Sahibinden,550000.0,C-Elysee 1.6 HDi Attraction
39332,Citroen,C3,1.4 HDi SX,2004.0,242000.0,Düz,Dizel,Hatchback/5,Gri,1398.0,71.0,2.0,2.0,Sahibinden,265000.0,C3 1.4 HDi SX
39333,Citroen,C4,1.6 HDi Attraction,2012.0,261000.0,Düz,Dizel,Hatchback/5,Beyaz,1560.0,93.0,2.0,3.0,Sahibinden,490000.0,C4 1.6 HDi Attraction
39334,Citroen,C-Elysee,1.6 HDi Attraction,2013.0,233000.0,Düz,Dizel,Sedan,Gri,1560.0,93.0,2.0,5.0,Sahibinden,420000.0,C-Elysee 1.6 HDi Attraction
39335,Citroen,C-Elysee,1.6 HDi Confort,2016.0,203000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,4.0,2.0,Sahibinden,450000.0,C-Elysee 1.6 HDi Confort
39336,Citroen,C3,1.4 Comfort,2013.0,137000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,,,1.0,6.0,Sahibinden,590000.0,C3 1.4 Comfort
39337,Citroen,C5,1.6 e-HDi Dynamique,2011.0,88000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1560.0,114.0,1.0,0.0,Sahibinden,800000.0,C5 1.6 e-HDi Dynamique
39338,Citroen,C3,1.2 PureTech Feel,2022.0,48500.0,Düz,Benzin,Hatchback/5,Gri,1199.0,83.0,,,Sahibinden,850000.0,C3 1.2 PureTech Feel
39339,Citroen,C-Elysee,1.6 HDi Exclusive,2014.0,121000.0,Düz,Dizel,Sedan,Mavi,1560.0,93.0,0.0,0.0,Sahibinden,665000.0,C-Elysee 1.6 HDi Exclusive
39340,Citroen,C-Elysee,1.5 BlueHDi Feel,2019.0,207500.0,Düz,Dizel,Sedan,Beyaz,1499.0,100.0,,,Sahibinden,595000.0,C-Elysee 1.5 BlueHDi Feel
39341,Citroen,C-Elysee,1.6 HDi Exclusive,2014.0,267000.0,Düz,Dizel,Sedan,Gri (titanyum),1560.0,93.0,1.0,1.0,Sahibinden,470000.0,C-Elysee 1.6 HDi Exclusive
39342,Citroen,Saxo,1.5D SX,2001.0,305000.0,Düz,Dizel,Hatchback/5,Beyaz,1527.0,58.0,,,Sahibinden,180000.0,Saxo 1.5D SX
39343,Citroen,C3,1.2 PureTech SX Edition,2020.0,39000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1199.0,112.0,3.0,2.0,Sahibinden,825000.0,C3 1.2 PureTech SX Edition
39344,Citroen,C5,1.6 HDi Confort,2011.0,275000.0,Düz,Dizel,Sedan,Beyaz,1500.0,88.0,0.0,8.0,Sahibinden,600000.0,C5 1.6 HDi Confort
39345,Citroen,C3,1.2 PureTech Shine,2020.0,84000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,113.0,0.0,0.0,Galeriden,975000.0,C3 1.2 PureTech Shine
39346,Citroen,C-Elysee,1.2 VTi Attraction,2013.0,218500.0,Düz,LPG & Benzin,Sedan,Beyaz,1199.0,73.0,1.0,1.0,Sahibinden,420000.0,C-Elysee 1.2 VTi Attraction
39347,Citroen,C3,1.4 SX,2006.0,186000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1360.0,76.0,1.0,9.0,Galeriden,365000.0,C3 1.4 SX
39348,Citroen,C4 Grand Picasso,1.6 HDi VTRPK,2011.0,118000.0,Yarı Otomatik,Dizel,MPV,Siyah,1560.0,111.0,1.0,2.0,Sahibinden,650000.0,C4 Grand Picasso 1.6 HDi VTRPK
39349,Citroen,C3,1.4 HDi Confort,2005.0,270000.0,Düz,Dizel,Hatchback/5,Mavi (metalik),1398.0,71.0,,,Galeriden,375000.0,C3 1.4 HDi Confort
39350,Citroen,Saxo,1.5D SX,2000.0,278000.0,Düz,Dizel,Hatchback/5,Gri,1527.0,58.0,,,Sahibinden,215000.0,Saxo 1.5D SX
39351,Citroen,C-Elysee,1.5 BlueHDi Feel,2022.0,139000.0,Düz,Benzin,Sedan,Beyaz,1499.0,100.0,1.0,4.0,Galeriden,667000.0,C-Elysee 1.5 BlueHDi Feel
39352,Citroen,C-Elysee,1.5 BlueHDi Feel,2022.0,135000.0,Düz,Dizel,Sedan,Beyaz,1499.0,100.0,0.0,3.0,Galeriden,750000.0,C-Elysee 1.5 BlueHDi Feel
39353,Citroen,C3,1.4 HDi X,2005.0,250000.0,Düz,Dizel,Hatchback/5,Mavi,1398.0,71.0,,,Galeriden,310000.0,C3 1.4 HDi X
39354,Citroen,C3,1.4 e-HDi Confort,2014.0,138000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1398.0,71.0,,,Sahibinden,540000.0,C3 1.4 e-HDi Confort
39355,Citroen,C-Elysee,1.6 HDi Attraction,2015.0,214000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,,,Sahibinden,520000.0,C-Elysee 1.6 HDi Attraction
39356,Citroen,C4 X,1.2 PureTech Feel,2023.0,14100.0,Düz,Benzin,Sedan,Beyaz,1199.0,102.0,0.0,0.0,Sahibinden,1255000.0,C4 X 1.2 PureTech Feel
39357,Citroen,C-Elysee,1.6 HDi Attraction,2017.0,92000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,0.0,4.0,Sahibinden,659999.0,C-Elysee 1.6 HDi Attraction
39358,Citroen,C4,1.5 BlueHDi Feel Bold,2022.0,44930.0,Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1499.0,132.0,0.0,0.0,Sahibinden,1485000.0,C4 1.5 BlueHDi Feel Bold
39359,Citroen,C-Elysee,1.6 HDi Exclusive,2014.0,196000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,,,Sahibinden,590000.0,C-Elysee 1.6 HDi Exclusive
39360,Citroen,C-Elysee,1.6 HDi Attraction,2016.0,131000.0,Düz,Dizel,Sedan,Beyaz,1560.0,93.0,1.0,0.0,Sahibinden,650000.0,C-Elysee 1.6 HDi Attraction
39361,Citroen,C4,1.2 PureTech Feel Bold,2023.0,25000.0,Otomatik,Benzin,Hatchback/5,Gri (metalik),1199.0,132.0,0.0,0.0,Sahibinden,1280000.0,C4 1.2 PureTech Feel Bold
39362,Citroen,C4 Picasso,1.6 HDi SX PK,2010.0,236000.0,Yarı Otomatik,Dizel,MPV,Siyah,1560.0,111.0,0.0,7.0,Sahibinden,539000.0,C4 Picasso 1.6 HDi SX PK
39363,Citroen,C3,1.4 HDi SX,2005.0,290000.0,Düz,Dizel,Hatchback/5,Mavi,1398.0,93.0,0.0,6.0,Sahibinden,320000.0,C3 1.4 HDi SX
39364,Citroen,C3,1.2 PureTech Feel,2020.0,104500.0,Otomatik,Benzin,Hatchback/5,Beyaz,1199.0,112.0,0.0,0.0,Sahibinden,890000.0,C3 1.2 PureTech Feel
39365,nan,,,,,,,,,,,,,,,
39366,Citroen,C4,1.6 HDi Confort,2014.0,184000.0,Düz,Dizel,Hatchback/5,Gri,1560.0,93.0,1.0,0.0,Sahibinden,610000.0,C4 1.6 HDi Confort
39367,Citroen,C3,1.2 PureTech Feel,2022.0,35000.0,Düz,Benzin,Hatchback/5,Beyaz,1199.0,83.0,0.0,0.0,Sahibinden,807000.0,C3 1.2 PureTech Feel
39368,Citroen,AMİ,My Ami Pop,2023.0,13500.0,Otomatik,Elektrik,Coupe,Diğer,1598.0,80.0,0.0,0.0,Sahibinden,340000.0,AMİ My Ami Pop
39369,Citroen,C-Elysee,1.6 HDi Exclusive,2016.0,125000.0,Düz,Dizel,Sedan,Gri,1560.0,93.0,1.0,2.0,Sahibinden,615000.0,C-Elysee 1.6 HDi Exclusive
39370,Citroen,C3,1.2 PureTech Shine,2024.0,6500.0,Otomatik,Benzin,Hatchback/5,Gri,1199.0,112.0,0.0,1.0,Sahibinden,1140000.0,C3 1.2 PureTech Shine
39371,Citroen,Xsara,1.4 HDi,2004.0,398000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398.0,69.0,1.0,3.0,Sahibinden,285000.0,Xsara 1.4 HDi
39372,Renault,R 9,1.4 Broadway RN,1997.0,252000.0,Düz,LPG & Benzin,Sedan,Füme,1390.0,83.0,0.0,0.0,Sahibinden,268500.0,R 9 1.4 Broadway RN
39373,Renault,Megane,1.6 Expression,2009.0,140000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598.0,110.0,,,Sahibinden,500000.0,Megane 1.6 Expression
39374,Renault,R 12,Toros,1993.0,55000.0,Düz,Benzin,Station wagon,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,155000.0,R 12 Toros
39375,Renault,R 9,1.4 Broadway RNi,1998.0,270000.0,Düz,Benzin,Sedan,Mavi,1397.0,72.0,1.0,12.0,Galeriden,230000.0,R 9 1.4 Broadway RNi
39376,Renault,Symbol,1.0 SCe Joy,2017.0,86000.0,Düz,Benzin,Sedan,Beyaz,998.0,75.0,0.0,4.0,Sahibinden,550000.0,Symbol 1.0 SCe Joy
39377,Renault,R 19,1.6 Europa RNE,1999.0,185000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,90.0,,,Sahibinden,265000.0,R 19 1.6 Europa RNE
39378,Renault,Clio,1.5 dCi Joy,2016.0,230000.0,Düz,Benzin,Hatchback/5,Beyaz,1500.0,63.0,0.0,6.0,Galeriden,545000.0,Clio 1.5 dCi Joy
39379,Renault,R 12,Toros,2000.0,78000.0,Düz,Benzin,Station wagon,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,315000.0,R 12 Toros
39380,Renault,Megane,1.5 dCi Expression,2006.0,225000.0,Düz,Dizel,Sedan,Yeşil,1461.0,100.0,0.0,0.0,Sahibinden,400000.0,Megane 1.5 dCi Expression
39381,Citroen,C3,1.4 HDi X Furio,2008.0,210000.0,Düz,Dizel,Hatchback/5,Beyaz,1398.0,71.0,3.0,7.0,Yetkili Bayiden,385000.0,C3 1.4 HDi X Furio
39382,Renault,Talisman,1.6 dCi Icon,2018.0,222000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,0.0,Galeriden,1265000.0,Talisman 1.6 dCi Icon
39383,Renault,Megane,1.3 TCe Joy,2021.0,18000.0,Düz,Benzin,Sedan,Beyaz,1332.0,140.0,,,Sahibinden,1250000.0,Megane 1.3 TCe Joy
39384,Renault,R 9,1.4 Spring,1994.0,320000.0,Düz,Benzin,Sedan,Beyaz,1390.0,72.0,0.0,0.0,Galeriden,89000.0,R 9 1.4 Spring
39385,Renault,Megane,1.3 TCe Icon,2020.0,70000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332.0,140.0,1.0,0.0,Sahibinden,1250000.0,Megane 1.3 TCe Icon
39386,Renault,Clio,1.0 TCe Joy,2021.0,166820.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,88.0,3.0,1.0,Galeriden,848000.0,Clio 1.0 TCe Joy
39387,Renault,Megane,1.5 dCi Privilege,2012.0,249800.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,2.0,4.0,Galeriden,629500.0,Megane 1.5 dCi Privilege
39388,Renault,R 19,1.4 Europa RN,1995.0,386000.0,Düz,Benzin,Hatchback/5,Mavi,1397.0,55.0,0.0,0.0,Galeriden,155000.0,R 19 1.4 Europa RN
39389,Citroen,C5,1.6 HDi SX PK,2010.0,245000.0,Düz,Dizel,Sedan,Gri (Gümüş),1560.0,111.0,,,Sahibinden,565000.0,C5 1.6 HDi SX PK
39390,Renault,R 9,1.4 Broadway GTE,1995.0,275000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1390.0,83.0,,,Sahibinden,200000.0,R 9 1.4 Broadway GTE
39391,Renault,Clio,1.4,2001.0,196000.0,Düz,LPG & Benzin,Sedan,Füme,1390.0,98.0,0.0,0.0,Sahibinden,340000.0,Clio 1.4
39392,Renault,Megane,1.3 TCe Joy,2020.0,187875.0,Otomatik,Benzin,Sedan,Beyaz,1300.0,138.0,0.0,5.0,Galeriden,925000.0,Megane 1.3 TCe Joy
39393,Renault,Megane,1.6 Joy,2018.0,75150.0,Düz,Benzin,Sedan,Kahverengi,1598.0,115.0,0.0,3.0,Sahibinden,900000.0,Megane 1.6 Joy
39394,Renault,Clio,1.0 TCe Joy,2021.0,109458.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,88.0,0.0,0.0,Galeriden,925000.0,Clio 1.0 TCe Joy
39395,Renault,Megane,1.2 TCe Touch,2018.0,61000.0,Otomatik,Benzin,Sedan,Beyaz,1300.0,138.0,0.0,1.0,Galeriden,1075000.0,Megane 1.2 TCe Touch
39396,Renault,R 9,1.4 Broadway,1995.0,277000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1390.0,83.0,,,Sahibinden,200000.0,R 9 1.4 Broadway
39397,Renault,Clio,1.0 TCe Joy,2022.0,117000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1200.0,88.0,0.0,3.0,Galeriden,789950.0,Clio 1.0 TCe Joy
39398,Renault,Clio,1.6 Dynamique,2010.0,136000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1598.0,110.0,2.0,2.0,Sahibinden,540000.0,Clio 1.6 Dynamique
39399,Renault,Megane,1.5 dCi Touch Plus,2015.0,177000.0,Düz,Benzin,Hatchback/5,Kırmızı,1461.0,90.0,0.0,2.0,Galeriden,725000.0,Megane 1.5 dCi Touch Plus
39400,Renault,Laguna,2.0 RXE,1998.0,340000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1998.0,115.0,0.0,3.0,Sahibinden,220000.0,Laguna 2.0 RXE
39401,Renault,Megane,1.3 TCe Joy Comfort,2023.0,24000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332.0,140.0,,,Sahibinden,1315000.0,Megane 1.3 TCe Joy Comfort
39402,Renault,Clio,1.4 Authentique,2004.0,94489.0,Düz,Benzin,Sedan,Beyaz,1300.0,63.0,1.0,0.0,Galeriden,439000.0,Clio 1.4 Authentique
39403,Renault,Megane,1.5 Blue DCI Joy Comfort,2021.0,180000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,4.0,Galeriden,1095000.0,Megane 1.5 Blue DCI Joy Comfort
39404,Renault,R 19,1.4 RN,1996.0,185000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1397.0,80.0,,,Sahibinden,185000.0,R 19 1.4 RN
39405,Renault,Megane,1.6 RXT,2001.0,190000.0,Düz,LPG & Benzin,Sedan,Şampanya,1598.0,107.0,0.0,5.0,Sahibinden,390000.0,Megane 1.6 RXT
39406,Renault,Clio,1.4 RTA,2000.0,276000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1390.0,75.0,1.0,0.0,Sahibinden,275000.0,Clio 1.4 RTA
39407,Renault,Clio,1.2 Joy,2016.0,279000.0,Düz,Benzin,Hatchback/5,Beyaz,1200.0,63.0,0.0,5.0,Galeriden,540000.0,Clio 1.2 Joy
39408,Renault,Clio,1.5 dCi Icon,2017.0,97000.0,Düz,Dizel,Hatchback/5,Beyaz,1461.0,90.0,1.0,3.0,Sahibinden,869000.0,Clio 1.5 dCi Icon
39409,Renault,Clio,1.0 TCe Joy,2017.0,175000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1200.0,113.0,2.0,1.0,Galeriden,745000.0,Clio 1.0 TCe Joy
39410,Renault,Fluence,1.5 dCi Extreme,2011.0,187000.0,Düz,Dizel,Sedan,Mavi,1461.0,105.0,2.0,2.0,Sahibinden,565000.0,Fluence 1.5 dCi Extreme
39411,Renault,Megane,1.5 dCi Icon,2016.0,104000.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,113.0,2.0,4.0,Galeriden,749000.0,Megane 1.5 dCi Icon
39412,Renault,Symbol,1.5 dCi Touch,2013.0,107000.0,Düz,Dizel,Sedan,Beyaz,1461.0,75.0,0.0,0.0,Sahibinden,620000.0,Symbol 1.5 dCi Touch
39413,Renault,Talisman,1.6 dCi Icon,2018.0,205000.0,Yarı Otomatik,Dizel,Sedan,Gri,1598.0,160.0,0.0,2.0,Sahibinden,1345000.0,Talisman 1.6 dCi Icon
39414,Renault,Clio,1.0 TCe Techno Esprit Alpine,2024.0,15000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),999.0,90.0,0.0,0.0,Sahibinden,1325000.0,Clio 1.0 TCe Techno Esprit Alpine
39415,Renault,Symbol,1.2 Joy,2013.0,265000.0,Düz,LPG & Benzin,Sedan,Beyaz,1149.0,75.0,,,Sahibinden,355000.0,Symbol 1.2 Joy
